年度,チーム,選手名,選手,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,故意四,死球,三振,併殺打,打率,長打率,出塁率
2020,埼玉西武ライオンズ,*,呉　念庭,51,52,44,5,10,3,0,0,13,5,2,2,2,0,4,0,2,8,1,0.227,0.295,0.32
2020,埼玉西武ライオンズ,*,内海　哲也,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,埼玉西武ライオンズ,*,榎田　大樹,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,埼玉西武ライオンズ,,岡田　雅利,29,65,56,1,6,1,0,0,7,3,0,0,7,0,1,0,1,7,4,0.107,0.125,0.138
2020,埼玉西武ライオンズ,*,小川　龍也,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,埼玉西武ライオンズ,+,金子　侑司,86,338,301,41,75,7,0,3,91,21,14,9,5,3,29,0,0,55,5,0.249,0.302,0.312
2020,埼玉西武ライオンズ,*,川越　誠司,48,74,64,10,10,0,1,2,18,5,0,0,1,0,9,0,0,24,0,0.156,0.281,0.26
2020,埼玉西武ライオンズ,,ギャレット,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,埼玉西武ライオンズ,,岸　潤一郎,5,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.333
2020,埼玉西武ライオンズ,,木村　文紀,90,301,264,25,61,12,2,8,101,33,5,4,9,3,18,0,7,75,4,0.231,0.383,0.295
2020,埼玉西武ライオンズ,,熊代　聖人,38,11,10,2,1,0,0,0,1,0,2,0,0,0,1,0,0,3,0,0.1,0.1,0.182
2020,埼玉西武ライオンズ,*,栗山　巧,111,428,372,37,101,22,0,12,159,67,0,0,0,2,53,2,1,77,10,0.272,0.427,0.362
2020,埼玉西武ライオンズ,*,源田　壮亮,120,518,455,67,123,14,5,1,150,21,18,8,22,2,38,0,1,80,6,0.27,0.33,0.327
2020,埼玉西武ライオンズ,*,國場　翼,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,埼玉西武ライオンズ,*,齊藤　大将,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,埼玉西武ライオンズ,*,佐野　泰雄,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,埼玉西武ライオンズ,*,スパンジェンバーグ,111,445,407,51,109,26,8,15,196,57,12,2,0,2,32,0,4,150,2,0.268,0.482,0.326
2020,埼玉西武ライオンズ,*,鈴木　将平,46,157,140,7,29,4,2,1,40,10,0,2,4,2,10,0,1,24,2,0.207,0.286,0.261
2020,埼玉西武ライオンズ,*,平良　海馬,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,埼玉西武ライオンズ,*,高木　渉,12,40,40,6,7,1,1,2,16,5,0,0,0,0,0,0,0,8,2,0.175,0.4,0.175
2020,埼玉西武ライオンズ,,髙橋　光成,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,埼玉西武ライオンズ,*,武隈　祥太,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,埼玉西武ライオンズ,*,田村　伊知郎,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,埼玉西武ライオンズ,,柘植　世那,17,43,38,5,7,0,0,2,13,5,1,0,1,0,4,0,0,14,2,0.184,0.342,0.262
2020,埼玉西武ライオンズ,,十亀　剣,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,埼玉西武ライオンズ,*,戸川　大輔,4,9,9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.111,0.111,0.111
2020,埼玉西武ライオンズ,,外崎　修汰,120,500,433,62,107,18,2,8,153,43,21,7,7,2,54,1,4,87,7,0.247,0.353,0.335
2020,埼玉西武ライオンズ,,中塚　駿太,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,埼玉西武ライオンズ,,中村　剛也,79,297,258,32,55,14,0,9,96,31,0,1,0,2,34,2,3,75,7,0.213,0.372,0.31
2020,埼玉西武ライオンズ,,ニール,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,埼玉西武ライオンズ,*,西川　愛也,3,4,4,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0.25,0.5,0.25
2020,埼玉西武ライオンズ,*,ノリン,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,埼玉西武ライオンズ,*,野田　昇吾,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,埼玉西武ライオンズ,*,浜屋　将太,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,埼玉西武ライオンズ,,平井　克典,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,埼玉西武ライオンズ,,本田　圭佑,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,埼玉西武ライオンズ,,増田　達至,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,埼玉西武ライオンズ,,松岡　洸希,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,埼玉西武ライオンズ,,松本　航,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,埼玉西武ライオンズ,*,水口　大地,7,6,6,2,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0.167,0.167,0.167
2020,埼玉西武ライオンズ,,宮川　哲,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,埼玉西武ライオンズ,,メヒア,74,260,237,20,49,13,1,11,97,33,0,0,0,1,20,1,2,82,5,0.207,0.409,0.273
2020,埼玉西武ライオンズ,*,森　友哉,104,405,358,46,90,15,2,9,136,38,4,2,2,4,38,0,3,67,7,0.251,0.38,0.325
2020,埼玉西武ライオンズ,,森脇　亮介,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,埼玉西武ライオンズ,,山川　穂高,102,401,322,47,66,7,0,24,145,73,0,0,0,2,64,4,13,100,6,0.205,0.45,0.357
2020,埼玉西武ライオンズ,,山田　遥楓,8,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.2,0.2,0.2
2020,埼玉西武ライオンズ,,山野辺　翔,53,64,60,11,14,3,0,0,17,4,5,2,0,1,1,0,2,11,2,0.233,0.283,0.266
2020,埼玉西武ライオンズ,,與座　海人,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,千葉ロッテマリーンズ,,東妻　勇輔,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,千葉ロッテマリーンズ,,有吉　優樹,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,千葉ロッテマリーンズ,,石川　歩,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,千葉ロッテマリーンズ,,石崎　剛,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,千葉ロッテマリーンズ,,井上　晴哉,113,447,376,44,92,11,0,15,148,67,0,0,0,4,59,2,8,93,11,0.245,0.394,0.356
2020,千葉ロッテマリーンズ,,岩下　大輝,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,千葉ロッテマリーンズ,,江村　直也,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020,千葉ロッテマリーンズ,*,大嶺　祐太,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,千葉ロッテマリーンズ,,岡　大海,62,64,56,12,8,0,0,0,8,2,7,3,1,0,7,0,0,18,1,0.143,0.143,0.238
2020,千葉ロッテマリーンズ,,荻野　貴司,53,236,203,30,59,17,0,1,79,10,19,4,6,1,24,0,2,23,2,0.291,0.389,0.37
2020,千葉ロッテマリーンズ,*,小島　和哉,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,千葉ロッテマリーンズ,,小野　郁,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,千葉ロッテマリーンズ,,柿沼　友哉,56,129,106,6,17,1,0,0,18,9,0,0,15,0,5,0,3,31,2,0.16,0.17,0.219
2020,千葉ロッテマリーンズ,*,角中　勝也,84,254,217,21,53,9,3,2,74,15,2,0,7,1,24,0,5,41,7,0.244,0.341,0.332
2020,千葉ロッテマリーンズ,+,加藤　翔平,22,79,70,13,21,5,1,0,28,3,3,2,0,0,8,0,1,15,0,0.3,0.4,0.38
2020,千葉ロッテマリーンズ,,唐川　侑己,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,千葉ロッテマリーンズ,,清田　育宏,70,209,180,18,50,13,0,7,84,23,0,0,5,0,22,2,2,52,6,0.278,0.467,0.363
2020,千葉ロッテマリーンズ,,佐々木　千隼,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,千葉ロッテマリーンズ,*,佐藤　都志也,60,127,114,6,26,4,0,2,36,12,0,0,2,0,9,0,2,25,1,0.228,0.316,0.296
2020,千葉ロッテマリーンズ,,澤村　拓一,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,千葉ロッテマリーンズ,,ジャクソン,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,千葉ロッテマリーンズ,*,菅野　剛士,81,275,223,24,58,10,3,2,80,20,1,3,5,0,45,0,2,55,7,0.26,0.359,0.389
2020,千葉ロッテマリーンズ,*,髙部　瑛斗,5,11,10,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0.1,0.1,0.1
2020,千葉ロッテマリーンズ,,田中　靖洋,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,千葉ロッテマリーンズ,,種市　篤暉,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,千葉ロッテマリーンズ,,田村　龍弘,92,237,203,12,44,7,0,4,63,23,1,1,10,1,20,0,3,45,3,0.217,0.31,0.295
2020,千葉ロッテマリーンズ,,チェン・ウェイン,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,千葉ロッテマリーンズ,*,チェン・グァンユウ,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,千葉ロッテマリーンズ,,茶谷　健太,31,17,16,1,1,0,0,0,1,0,1,0,1,0,0,0,0,6,0,0.063,0.063,0.063
2020,千葉ロッテマリーンズ,,東條　大樹,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,千葉ロッテマリーンズ,*,鳥谷　敬,42,39,36,5,5,2,0,0,7,6,0,1,0,0,1,0,2,8,0,0.139,0.194,0.205
2020,千葉ロッテマリーンズ,*,永野　将司,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,千葉ロッテマリーンズ,,中村　奨吾,120,499,422,57,105,25,0,8,154,49,6,3,15,2,52,1,8,97,6,0.249,0.365,0.341
2020,千葉ロッテマリーンズ,*,中村　稔弥,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,千葉ロッテマリーンズ,*,成田　翔,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,千葉ロッテマリーンズ,,西巻　賢二,11,19,16,2,4,1,0,0,5,0,0,1,1,0,2,0,0,6,0,0.25,0.313,0.333
2020,千葉ロッテマリーンズ,*,ハーマン,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,千葉ロッテマリーンズ,,フローレス,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,千葉ロッテマリーンズ,*,福田　光輝,15,26,23,2,2,1,0,0,3,0,0,0,0,0,3,1,0,8,0,0.087,0.13,0.192
2020,千葉ロッテマリーンズ,*,福田　秀平,62,225,204,20,44,11,1,5,72,19,3,5,4,0,17,2,0,73,3,0.216,0.353,0.276
2020,千葉ロッテマリーンズ,*,藤岡　裕大,106,370,314,34,72,11,2,4,99,33,8,2,16,2,36,1,1,60,5,0.229,0.315,0.309
2020,千葉ロッテマリーンズ,*,藤原　恭大,26,105,96,10,25,5,0,3,39,10,4,1,2,1,6,0,0,33,1,0.26,0.406,0.301
2020,千葉ロッテマリーンズ,,二木　康太,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,千葉ロッテマリーンズ,,古谷　拓郎,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,千葉ロッテマリーンズ,,細川　亨,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020,千葉ロッテマリーンズ,,細谷　圭,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,千葉ロッテマリーンズ,*,マーティン,104,448,359,72,84,15,0,25,174,65,7,2,0,2,70,5,17,100,10,0.234,0.485,0.382
2020,千葉ロッテマリーンズ,,益田　直也,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,千葉ロッテマリーンズ,*,松永　昂大,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,千葉ロッテマリーンズ,,三木　亮,22,5,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0.25,0.25,0.25
2020,千葉ロッテマリーンズ,,南　昌輝,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,千葉ロッテマリーンズ,*,美馬　学,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,千葉ロッテマリーンズ,*,安田　尚憲,113,460,393,32,87,19,1,6,126,54,2,1,0,4,62,1,1,106,10,0.221,0.321,0.326
2020,千葉ロッテマリーンズ,*,山本　大貴,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,千葉ロッテマリーンズ,,吉田　裕太,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020,千葉ロッテマリーンズ,,レアード,39,147,133,15,31,3,0,6,52,15,0,0,0,1,13,1,0,28,5,0.233,0.391,0.299
2020,千葉ロッテマリーンズ,*,和田　康士朗,71,69,59,24,12,1,0,0,13,0,23,3,3,0,6,0,1,23,0,0.203,0.22,0.288
2020,オリックスバファローズ,,アルバース,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,オリックスバファローズ,,安達　了一,78,311,266,32,77,9,2,2,96,23,15,4,16,2,26,1,1,48,9,0.289,0.361,0.353
2020,オリックスバファローズ,,荒西　祐大,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,オリックスバファローズ,*,飯田　優也,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,オリックスバファローズ,*,漆原　大晟,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,オリックスバファローズ,,大下　誠一郎,32,104,88,10,19,6,0,2,31,9,0,1,2,1,8,0,5,15,3,0.216,0.352,0.314
2020,オリックスバファローズ,,大城　滉二,94,285,251,25,52,3,0,1,58,14,7,3,11,0,20,0,3,51,4,0.207,0.231,0.274
2020,オリックスバファローズ,,太田　椋,20,61,54,6,14,2,0,3,25,5,0,0,2,0,4,0,1,19,0,0.259,0.463,0.322
2020,オリックスバファローズ,*,小田　裕也,87,94,88,19,21,3,2,1,31,7,4,2,3,0,2,0,1,23,1,0.239,0.352,0.264
2020,オリックスバファローズ,*,海田　智行,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,オリックスバファローズ,*,勝俣　翔貴,5,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
2020,オリックスバファローズ,,金田　和之,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,オリックスバファローズ,,神戸　文也,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,オリックスバファローズ,*,宜保　翔,10,18,17,0,2,1,0,0,3,2,0,0,1,0,0,0,0,7,0,0.118,0.176,0.118
2020,オリックスバファローズ,,紅林　弘太郎,5,18,17,1,4,0,0,0,4,2,0,0,0,0,1,0,0,4,1,0.235,0.235,0.278
2020,オリックスバファローズ,,Ｋ－鈴木,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,オリックスバファローズ,*,小島　脩平,13,20,20,1,3,2,0,0,5,0,0,0,0,0,0,0,0,9,1,0.15,0.25,0.15
2020,オリックスバファローズ,*,後藤　駿太,23,62,50,4,6,0,0,0,6,1,2,0,4,0,8,0,0,17,0,0.12,0.12,0.241
2020,オリックスバファローズ,,小林　慶祐,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,オリックスバファローズ,*,齋藤　綱記,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,オリックスバファローズ,,榊原　翼,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,オリックスバファローズ,+,佐野　皓大,77,162,140,22,30,5,3,0,41,3,20,4,13,0,9,0,0,37,2,0.214,0.293,0.262
2020,オリックスバファローズ,*,澤田　圭佑,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,オリックスバファローズ,,ジョーンズ,87,338,302,29,78,12,0,12,126,43,1,0,0,2,32,0,2,66,9,0.258,0.417,0.331
2020,オリックスバファローズ,,白崎　浩之,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,オリックスバファローズ,,杉本　裕太郎,41,141,127,13,34,3,1,2,45,17,1,0,0,0,10,0,4,34,4,0.268,0.354,0.34
2020,オリックスバファローズ,,鈴木　優,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,オリックスバファローズ,,竹安　大知,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,オリックスバファローズ,*,田嶋　大樹,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,オリックスバファローズ,,張　奕,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,オリックスバファローズ,*,Ｔ－岡田,100,377,328,36,84,18,0,16,150,55,5,3,0,5,40,1,4,87,11,0.256,0.457,0.34
2020,オリックスバファローズ,,ディクソン,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,オリックスバファローズ,,東明　大貴,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,オリックスバファローズ,*,富山　凌雅,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,オリックスバファローズ,,頓宮　裕真,12,35,32,5,10,3,0,2,19,5,0,0,0,0,3,0,0,11,0,0.313,0.594,0.371
2020,オリックスバファローズ,,中川　圭太,45,155,144,15,21,3,0,2,30,13,3,2,1,1,9,0,0,25,5,0.146,0.208,0.195
2020,オリックスバファローズ,*,西浦　颯大,49,97,91,13,17,1,0,2,24,4,3,2,1,0,5,0,0,21,1,0.187,0.264,0.229
2020,オリックスバファローズ,*,西野　真弘,23,77,69,10,17,3,0,0,20,3,0,0,3,0,5,0,0,10,1,0.246,0.29,0.297
2020,オリックスバファローズ,,西村　凌,29,76,62,7,10,2,0,1,15,3,2,2,5,0,9,0,0,12,0,0.161,0.242,0.268
2020,オリックスバファローズ,,ヒギンス,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,オリックスバファローズ,,比嘉　幹貴,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,オリックスバファローズ,*,左澤　優,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,オリックスバファローズ,,廣澤　伸哉,23,22,19,2,3,0,0,0,3,0,0,0,3,0,0,0,0,7,0,0.158,0.158,0.158
2020,オリックスバファローズ,*,福田　周平,76,312,260,33,67,12,4,0,87,24,13,5,3,3,43,0,3,44,5,0.258,0.335,0.366
2020,オリックスバファローズ,,伏見　寅威,71,198,189,14,49,7,2,6,78,23,0,0,2,1,6,0,0,35,4,0.259,0.413,0.281
2020,オリックスバファローズ,*,本田　仁海,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,オリックスバファローズ,,増井　浩俊,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,オリックスバファローズ,*,松井　雅人,23,40,36,5,8,2,0,1,13,4,0,0,0,0,3,0,1,7,2,0.222,0.361,0.3
2020,オリックスバファローズ,,松井　佑介,29,53,53,2,11,2,1,0,15,2,0,0,0,0,0,0,0,12,1,0.208,0.283,0.208
2020,オリックスバファローズ,*,宮城　大弥,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,オリックスバファローズ,*,宗　佑磨,72,203,182,16,41,10,1,1,56,9,5,5,5,0,10,0,6,32,2,0.225,0.308,0.288
2020,オリックスバファローズ,*,村西　良太,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,オリックスバファローズ,*,モヤ,46,176,164,20,45,8,2,12,93,38,0,0,0,0,11,1,1,33,7,0.274,0.567,0.324
2020,オリックスバファローズ,,山足　達也,63,105,96,21,21,5,0,1,29,5,3,1,6,0,2,0,1,13,0,0.219,0.302,0.242
2020,オリックスバファローズ,*,山岡　泰輔,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,オリックスバファローズ,,山崎　勝己,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,オリックスバファローズ,*,山﨑　福也,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,オリックスバファローズ,*,山田　修義,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,オリックスバファローズ,,山本　由伸,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,オリックスバファローズ,*,吉田　一将,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,オリックスバファローズ,*,吉田　正尚,120,492,408,55,143,22,1,14,209,64,8,5,0,4,72,17,8,29,6,0.35,0.512,0.453
2020,オリックスバファローズ,,吉田　凌,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,オリックスバファローズ,,ロドリゲス,59,211,193,11,42,10,0,6,70,25,1,0,0,1,14,0,3,55,3,0.218,0.363,0.28
2020,オリックスバファローズ,,若月　健矢,75,215,192,14,46,12,0,3,67,19,2,0,8,1,9,0,5,40,4,0.24,0.349,0.29
2020,東北楽天ゴールデンイーグルス,,青山　浩二,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,東北楽天ゴールデンイーグルス,,浅村　栄斗,120,529,432,72,121,25,0,32,242,104,1,1,0,2,91,2,4,111,15,0.28,0.56,0.408
2020,東北楽天ゴールデンイーグルス,,足立　祐一,42,66,60,6,10,1,1,1,16,3,0,0,0,0,6,0,0,15,2,0.167,0.267,0.242
2020,東北楽天ゴールデンイーグルス,*,安樂　智大,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,東北楽天ゴールデンイーグルス,*,池田　駿,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,東北楽天ゴールデンイーグルス,*,石橋　良太,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,東北楽天ゴールデンイーグルス,,石原　彪,18,24,23,1,4,1,0,0,5,1,0,0,1,0,0,0,0,13,0,0.174,0.217,0.174
2020,東北楽天ゴールデンイーグルス,,岩見　雅紀,16,38,37,2,8,1,1,1,14,4,0,0,0,0,1,0,0,11,2,0.216,0.378,0.237
2020,東北楽天ゴールデンイーグルス,,内田　靖人,38,109,93,9,16,3,0,5,34,18,1,0,0,1,14,0,1,31,5,0.172,0.366,0.284
2020,東北楽天ゴールデンイーグルス,,太田　光,67,164,130,17,26,10,0,2,42,16,0,1,11,3,18,0,2,38,2,0.2,0.323,0.301
2020,東北楽天ゴールデンイーグルス,*,岡島　豪郎,35,85,75,10,15,6,1,0,23,9,0,0,2,0,8,0,0,26,2,0.2,0.307,0.277
2020,東北楽天ゴールデンイーグルス,*,小郷　裕哉,58,129,105,23,31,3,0,4,46,12,8,2,3,1,19,0,1,34,0,0.295,0.438,0.405
2020,東北楽天ゴールデンイーグルス,,釜田　佳直,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,東北楽天ゴールデンイーグルス,*,辛島　航,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,東北楽天ゴールデンイーグルス,,岸　孝之,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,東北楽天ゴールデンイーグルス,*,銀次,88,245,212,16,50,8,0,0,58,23,3,2,5,3,23,0,2,28,5,0.236,0.274,0.313
2020,東北楽天ゴールデンイーグルス,,久保　裕也,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,東北楽天ゴールデンイーグルス,*,黒川　史陽,10,17,14,0,2,0,0,0,2,2,0,0,0,1,1,0,1,6,1,0.143,0.143,0.235
2020,東北楽天ゴールデンイーグルス,*,小深田　大翔,112,437,378,61,109,16,5,3,144,31,17,9,11,2,42,0,4,59,5,0.288,0.381,0.364
2020,東北楽天ゴールデンイーグルス,,近藤　弘樹,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,東北楽天ゴールデンイーグルス,,酒居　知史,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,東北楽天ゴールデンイーグルス,,Ｊ．Ｔ．シャギワ,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,東北楽天ゴールデンイーグルス,*,ジョンソン,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,東北楽天ゴールデンイーグルス,*,塩見　貴洋,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,東北楽天ゴールデンイーグルス,*,島内　宏明,114,471,406,50,114,17,2,8,159,53,9,1,6,4,48,1,7,71,8,0.281,0.392,0.363
